This file name already exists
This file name already exists
         1012464 function calls (1004834 primitive calls) in 118.807 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1978    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
     1978    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      326    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:369(__init__)
      683    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      975    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:855(__enter__)
      396    0.000    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:93(_path_isfile)
     1237    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
      258    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
      491    0.000    0.000    0.005    0.000 colors.py:120(is_color_like)
      335    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:151(__exit__)
      235    0.000    0.000    0.000    0.000 sre_parse.py:343(_escape)
      258    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:951(path_stats)
      452    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
        1    0.000    0.000    0.003    0.003 pyplot.py:2031(_setup_pyplot_info_docstrings)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
      258    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:401(_check_name_wrapper)
     1584    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      410    0.000    0.000    0.004    0.000 pyparsing.py:1409(copy)
        1    0.000    0.000    0.324    0.324 pyplot.py:19(<module>)
       12    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
       19    0.000    0.000    0.006    0.000 rcsetup.py:866(validate_cycler)
       31    0.000    0.000    0.011    0.000 _collections_abc.py:824(update)
      218    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
      496    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      564    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
      410    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
      170    0.000    0.000    0.013    0.000 sre_compile.py:598(_code)
      498    0.000    0.000    0.001    0.000 posixpath.py:64(isabs)
        3    0.000    0.000    0.000    0.000 tokenize.py:132(_all_string_prefixes)
  195/163    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
      311    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:311(__enter__)
      118    0.000    0.000    0.001    0.000 enum.py:70(__setitem__)
      171    0.000    0.000    0.001    0.000 sre_parse.py:224(__init__)
      135    0.000    0.000    0.001    0.000 posixpath.py:75(join)
      501    0.000    0.000    0.015    0.000 re.py:180(search)
      408    0.000    0.000    0.000    0.000 gzip.py:93(prepend)
        1    0.000    0.000    0.000    0.000 datetime.py:2136(timezone)
      312    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
  263/261    0.000    0.000    0.000    0.000 pyparsing.py:546(__init__)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
      254    0.000    0.000    0.004    0.000 rcsetup.py:358(validate_color_for_prop_cycle)
       34    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      361    0.000    0.000    0.003    0.000 re.py:185(sub)
      446    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
        4    0.000    0.000    0.000    0.000 {built-in method gc.collect}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        9    0.000    0.000    0.000    0.000 {built-in method builtins.round}
        1    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
     2141    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       24    0.000    0.000    0.006    0.000 traceback.py:318(extract)
     1344    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 threading.py:216(__init__)
    48/47    0.000    0.000    0.179    0.004 <frozen importlib._bootstrap_external>:1040(create_module)
